IP,Time,URL,Status,Method,HTTP
10.128.2.1,2018-01-29 20:32:39,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:32:39,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:32:40,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:32:40,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:32:40,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:32:40,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:32:40,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:32:43,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:32:43,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:32:43,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:32:43,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:32:43,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:32:43,/home.php,302,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:32:44,/home.php,302,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:32:44,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:32:44,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:32:44,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:32:44,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:32:44,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:32:44,/home.php,302,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:32:44,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:32:44,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:32:44,/home.php,302,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:32:44,/home.php,302,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:32:44,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:32:44,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:32:44,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:32:44,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:32:44,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:32:44,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:32:44,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:32:45,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:32:45,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:32:45,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:32:45,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:32:45,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:32:45,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:32:45,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:32:45,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:32:45,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:32:45,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:32:45,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:32:46,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:32:48,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:32:48,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:32:48,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:32:48,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:32:48,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:32:48,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:32:49,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:32:49,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:32:49,/home.php,302,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:32:49,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:32:49,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:32:49,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:32:49,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:32:49,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:32:50,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:32:50,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:32:50,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:32:50,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:32:50,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:32:50,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:32:50,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:32:50,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:32:50,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:32:50,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:32:50,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:32:50,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:32:51,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:32:51,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:32:51,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:32:51,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:32:53,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:32:53,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:32:53,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:32:53,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:32:53,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:32:53,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:32:53,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:32:54,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:32:54,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:32:54,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:32:54,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:32:54,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:32:54,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:32:55,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:32:55,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:32:55,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:32:55,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:32:55,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:32:56,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:32:59,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:32:59,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:00,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:33:07,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:13,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:33:22,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:33:22,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:33:22,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:33:22,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:33:23,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:23,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:23,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:33:23,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:33:23,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:33:23,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:23,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:23,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:33:24,/home.php,302,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:33:24,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:33:27,/home.php,302,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:33:27,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:27,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:27,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:28,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:28,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:28,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:33:28,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:28,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:33:29,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:33:29,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:33:29,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:33:29,/home.php,302,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:33:29,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:30,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:30,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:33,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:33,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:33:33,/home.php,302,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:33:33,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:33:34,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:33:34,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:33:34,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:33:34,/home.php,302,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:33:34,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:33:34,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:34,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:35,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:33:35,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:33:36,/home.php,302,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:33:36,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:33:37,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:33:37,/home.php,302,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:33:37,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:33:38,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:38,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:38,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:33:38,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:33:38,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:33:38,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:39,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:33:39,/home.php,302,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:33:39,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:39,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:33:39,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:33:39,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:39,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:40,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:40,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:41,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:41,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:42,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:33:43,/home.php,302,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:33:43,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:44,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:44,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:45,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:45,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:33:45,/home.php,302,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:33:45,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:45,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:33:45,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:45,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:33:45,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:33:45,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:33:45,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:33:45,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:33:46,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:33:46,/home.php,302,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:33:46,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:33:49,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:49,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:49,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:33:49,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:33:50,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:50,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:33:50,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:50,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:50,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:50,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:33:50,/home.php,302,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:33:50,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:51,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:51,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:51,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:51,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:53,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:54,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:54,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:54,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:33:54,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:33:54,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:33:54,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:33:55,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:33:55,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:33:55,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:33:55,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:33:56,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:33:58,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:34:00,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:34:01,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:34:02,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:34:05,/home.php,302,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:34:05,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:34:08,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:34:10,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:34:13,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:34:16,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:34:18,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:34:20,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:34:22,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:34:28,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:34:29,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:34:31,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:35:22,/home.php,302,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:35:22,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:35:22,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:22,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:22,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:22,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:22,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:22,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:22,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:22,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:22,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:22,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:35:22,/home.php,302,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:35:22,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:35:22,/home.php,302,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:35:22,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:35:23,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:35:23,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:35:23,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:35:23,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:35:23,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:35:23,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:35:23,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:35:23,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:35:24,/home.php,302,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:35:24,/home.php,302,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:35:24,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:35:24,/home.php,302,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:35:24,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:35:25,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:35:25,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:35:25,/home.php,302,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:35:25,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:35:25,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:35:25,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:35:25,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:35:26,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:35:26,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:35:26,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:27,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:27,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:27,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:35:27,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:27,/home.php,302,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:35:27,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:27,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:27,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:27,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:28,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:35:28,/home.php,302,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:35:28,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:28,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:28,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:28,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:28,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:28,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:35:28,/home.php,302,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:35:28,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:28,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:28,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:35:28,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:35:28,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:28,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:29,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:29,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:35:29,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:30,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:30,/login.php,200,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:35:30,/login.php,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:35:30,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:30,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:31,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:31,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:31,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:31,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:31,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:31,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:32,/home.php,302,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:35:32,/home.php,302,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:35:33,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:33,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:33,/home.php,302,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:35:33,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:33,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:33,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:33,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.130.2.1,2018-01-29 20:35:33,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:33,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:33,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:33,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:33,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:33,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:34,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:34,/home.php,302,GET,HTTP/1.1
10.131.0.1,2018-01-29 20:35:34,/home.php,302,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:34,/login.php,200,GET,HTTP/1.1
10.128.2.1,2018-01-29 20:35:34,/js/vendor/modernizr-2.8.3.min.js,200,GET,HTTP/1.1
